billing_code,place,tariff_value,extra_unit_value,unit_require,description,source_file,top_level,level1_group,level2_group,leaf,indicators,anchor_id
233,all,39.15,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
133,all,55.15,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
886,all,69.35,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
135,all,61.65,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
888,all,92.5,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
141,all,88.9,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
141,cabinet,88.9,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
141,établissement,222.25,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
621,all,133.45,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
621,cabinet,133.45,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
621,établissement,333.63,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
142,all,33.45,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
408,all,46.25,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
139,all,75.9,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
619,all,113.85,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
143,all,84.95,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
409,all,115.65,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
130,all,66.7,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
883,all,92.5,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
131,all,85.4,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
884,all,128.05,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
132,all,106.15,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
885,all,133.4,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
134,all,28.45,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
134,cabinet,28.45,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
134,établissement,113.8,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
887,all,44.4,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
887,cabinet,44.4,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
887,établissement,177.6,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
294,all,142.35,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
488,all,213.45,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
126,all,41.1,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
219,all,53.4,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
102,all,88.9,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
102,cabinet,88.9,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
102,établissement,177.8,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
191,all,133.45,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
191,cabinet,133.45,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
191,établissement,266.9,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
103,all,177.85,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
193,all,266.8,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
104,all,118.55,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
218,all,177.85,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
144,all,14.25,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
420,all,21.3,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
9301,all,609.7,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
9302,all,124.55,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
9360,all,563.25,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
9361,all,124.55,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
9419,all,592.9,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
542,all,185.05,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
597,all,48.65,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
9334,all,146.65,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
9335,all,20.5,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
489,all,84,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
251,all,142.35,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
469,all,213.45,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
828,all,113.2,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
829,all,28.25,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
823,all,29.6,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
824,all,59.2,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
717,all,41,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
9345,all,948.65,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
170,all,160.15,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
248,all,118.55,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
176,all,513.45,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
291,all,237.2,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
9422,all,118.55,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
323,all,134.8,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
9471,all,237.2,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
564,all,154.05,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
9345,all,444.7,,FALSE,Cardiologie et angiologie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cardiologie et angiologie,,205302
566,all,38.45,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
567,all,38.45,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
567,cabinet,38.45,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
567,établissement,153.8,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
300,all,332.4,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
310,all,415.45,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
617,all,61.65,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
639,all,128.1,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
648,all,125.8,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
9492,all,130.75,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
9493,all,118.55,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
525,all,70.85,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
530,cabinet,3.02,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
530,établissement,103.6,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
535,all,58.85,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
540,all,32.45,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
545,all,31.15,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
685,all,14.5,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
690,all,18.2,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
693,all,74.95,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
705,all,94.3,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
313,all,65.4,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
550,all,32.05,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
560,all,31.3,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
565,all,32.65,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
570,all,77.5,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
575,all,246.85,,FALSE,Cathétérisme cardiaque et études hémodynamiques,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,C - ACTES DIAGNOSTIQUES ET THÉRAPEUTIQUES,,,Cathétérisme cardiaque et études hémodynamiques,,108759
